lecture_id,area,latitude,longitude,user_id
5f266927e67b8fcf4340c091,부산,35.179554,129.0756416,1fe5db9bd1f18f3c
5f2786faa76ce73f7c0a9495,강원,37.53151,129,3c66b8145d1dbeaa
5f35370cf9b9ed3dee7f1b79,광주,36.084621,126.951141,e73c86b33fd4ff92
5f266927e67b8fcf4340c656,서울,37.487935,126.857758,9d529b33f456d4df
5f2cfa581c0c783e4e825377,부산,35.179554,129.0756416,76e8daec1f35fb75
5f266927e67b8fcf4340c090,부산,35.179554,129.0756416,8572ee2e6d3a8ecf
5f2cfa581c0c783e4e82536d,서울,37.487935,126.857758,72e4934788a15328
5f36558829f38171335a88ff,세종,36.56,127.278,d72fb274cff48961
5f2786faa76ce73f7c0a9496,강원,37.53151,129,ee32a2a98c9a3ba7
5f2cfa581c0c783e4e825377,경기,37.546755,127.203827,b69fb545a3a2954a
5f266927e67b8fcf4340c171,서울,37.487935,126.857758,634778a34b5b781c
5f266927e67b8fcf4340c1646,서울,37.487935,126.857758,756cee91eb5d28ae
5f35370cf9b9ed3dee7f1b77,대전,36.348315,127.390594,d65c328f5f8f8f12
5f266927e67b8fcf4340c1431,서울,37.487935,126.857758,1ab433f8b8f612cd
